run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,0.7325052723087511,-1.6370183276669537,51,13230
1,1,0.7325052723087511,-3.871608398385647,103,13860
1,2,0.7325052723087511,-2.0070422825346332,156,14490
1,3,0.7325052723087511,-3.509615325270575,210,15120
1,4,0.7325052723087511,1.0196093602512937,265,15750
1,5,0.7325052723087511,0.5166509172331583,321,16380
1,6,0.15820334419111226,-0.045241788484413764,378,17010
1,7,0.15820334419111226,-0.4815969055137788,436,17640
1,8,0.15820334419111226,-2.1669722624884162,495,18270
1,9,0.15820334419111226,-1.1693173492213764,555,18900
1,10,0.15820334419111226,nan,616,19530
1,11,0.15820334419111226,-0.1793313057727574,678,20160
1,12,0.15820334419111226,-1.6733314327389321,741,20790
1,13,0.15820334419111226,nan,805,21420
1,14,0.15820334419111226,nan,870,22050
1,15,0.15820334419111226,1.2992810675515463,936,22680
1,16,0.15820334419111226,nan,1003,23310
1,17,0.15820334419111226,0.48854203661530776,1071,23940
1,18,0.15820334419111226,2.7747860786380336,1140,24570
1,19,0.15820334419111226,nan,1210,25200
1,20,0.15820334419111226,0.044226762684661414,1281,25830
1,21,0.15820334419111226,-0.21391119034143055,1353,26460
1,22,0.15820334419111226,nan,1426,27090
1,23,0.043647686705141284,nan,1500,27720
1,24,0.043647686705141284,nan,1575,28350
1,25,0.043647686705141284,nan,1651,28980
1,26,0.043647686705141284,nan,1728,29610
1,27,0.043647686705141284,nan,1806,30240
1,28,0.043647686705141284,nan,1885,30870
1,29,0.043647686705141284,1.9940270114087204,1965,31500
1,30,0.043647686705141284,0.771574675647421,2046,32130
1,31,0.043647686705141284,-4.233408642985894,2128,32760
1,32,0.043647686705141284,-3.97205809990556,2211,33390
1,33,0.043647686705141284,-13.298437742661443,2295,34020
1,34,0.043647686705141284,-8.518596034082671,2380,34650
1,35,0.043647686705141284,-8.675597689476099,2466,35280
1,36,0.043647686705141284,-7.806613669459667,2553,35910
1,37,0.043647686705141284,-7.769354280961687,2641,36540
1,38,0.043647686705141284,-0.8751212571253904,2730,37170
1,39,0.043647686705141284,-6.1704460515784385,2820,37800
1,40,0.043647686705141284,-8.13977449333464,2911,38430
1,41,0.043647686705141284,-7.813860281483023,3003,39060
1,42,0.043647686705141284,-2.4898944910275183,3096,39690
1,43,0.043647686705141284,-5.100918440776805,3190,40320
1,44,0.043647686705141284,-1.551165902134119,3285,40950
1,45,0.043647686705141284,nan,3381,41580
1,46,0.043647686705141284,nan,3478,42210
1,47,0.043647686705141284,-4.963205173639026,3576,42840
1,48,0.043647686705141284,-11.319030047031509,3675,43470
1,49,0.043647686705141284,-3.1369739010701556,3775,44100
