run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-28.396652407602254,100,100,66300
1,1,-28.396652407602254,200,200,67600
1,2,-28.396652407602254,300,300,68900
1,3,-28.396652407602254,400,400,70200
1,4,-28.396652407602254,500,500,71500
1,5,-28.396652407602254,600,600,72800
1,6,-28.396652407602254,700,700,74100
1,7,-28.396652407602254,800,800,75400
1,8,-28.396652407602254,900,900,76700
1,9,-28.396652407602254,1000,1000,78000
1,10,-28.396652407602254,1100,1100,79300
1,11,-28.396652407602254,1200,1200,80600
1,12,-28.396652407602254,1300,1300,81900
1,13,-28.396652407602254,1400,1400,83200
1,14,-28.396652407602254,1500,1500,84500
1,15,-28.396652407602254,1600,1600,85800
1,16,-28.396652407602254,1700,1700,87100
1,17,-28.396652407602254,1800,1800,88400
1,18,-28.396652407602254,1900,1900,89700
1,19,-28.396652407602254,2000,2000,91000
1,20,-28.396652407602254,2100,2100,92300
1,21,-28.396652407602254,2200,2200,93600
1,22,-28.396652407602254,2300,2300,94900
1,23,-28.396652407602254,2400,2400,96200
1,24,-28.396652407602254,2500,2500,97500
1,25,-28.396652407602254,2600,2600,98800
1,26,-28.396652407602254,2700,2700,100100
1,27,-28.396652407602254,2800,2800,101400
1,28,-28.396652407602254,2900,2900,102700
1,29,-28.396652407602254,3000,3000,104000
1,30,-28.396652407602254,3100,3100,105300
1,31,-28.396652407602254,3200,3200,106600
1,32,-28.396652407602254,3300,3300,107900
1,33,-28.396652407602254,3400,3400,109200
1,34,-28.396652407602254,3500,3500,110500
1,35,-28.396652407602254,3600,3600,111800
1,36,-28.396652407602254,3700,3700,113100
1,37,-28.396652407602254,3800,3800,114400
1,38,-28.396652407602254,3900,3900,115700
1,39,-28.396652407602254,4000,4000,117000
1,40,-28.396652407602254,4100,4100,118300
1,41,-28.396652407602254,4200,4200,119600
1,42,-28.396652407602254,4300,4300,120900
1,43,-28.396652407602254,4400,4400,122200
1,44,-28.396652407602254,4500,4500,123500
1,45,-28.396652407602254,4600,4600,124800
1,46,-28.396652407602254,4700,4700,126100
1,47,-28.396652407602254,4800,4800,127400
1,48,-28.396652407602254,4900,4900,128700
1,49,-28.396652407602254,5000,5000,130000
