run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,1.6285417667437414,4.338459404192374,0,16380
1,1,1.6285417667437414,25.31243575314565,0,17160
1,2,1.6285417667437414,25.294616342008453,0,17940
1,3,1.6285417667437414,17.480378860761135,0,18720
1,4,1.6285417667437414,18.264813637174154,0,19500
1,5,1.6285417667437414,52.820852652174025,0,20280
1,6,1.6285417667437414,54.5640145276697,0,21060
1,7,1.6285417667437414,21.365372864396964,0,21840
1,8,1.6285417667437414,59.94844866046322,0,22620
1,9,1.6285417667437414,30.908028165226682,0,23400
1,10,1.6285417667437414,38.23868125130757,0,24180
1,11,1.6285417667437414,53.9331069330195,0,24960
1,12,1.6285417667437414,47.1471369907959,0,25740
1,13,1.6285417667437414,6.760613464242373,0,26520
1,14,1.6285417667437414,45.612704881744754,0,27300
1,15,1.6285417667437414,36.956718064416386,0,28080
1,16,1.6285417667437414,14.74269692985813,0,28860
1,17,1.6285417667437414,26.16747095123121,0,29640
1,18,1.6285417667437414,55.634330484694374,0,30420
1,19,1.6285417667437414,27.816501223862744,0,31200
1,20,1.6285417667437414,12.247874049904228,0,31980
1,21,1.6285417667437414,27.647248682066415,0,32760
1,22,1.6285417667437414,0.8032961957932799,0,33540
1,23,1.6285417667437414,33.97499983674248,0,34320
1,24,1.6285417667437414,26.914294758061633,0,35100
1,25,1.6285417667437414,49.94872471475621,0,35880
1,26,1.6285417667437414,30.642095539082998,0,36660
1,27,1.6285417667437414,14.509750908001003,0,37440
1,28,1.6285417667437414,23.09587295149255,0,38220
1,29,1.6285417667437414,7.531245931062626,0,39000
1,30,1.6285417667437414,-0.5200885334938051,0,39780
1,31,1.6285417667437414,28.01061819573774,0,40560
1,32,1.6285417667437414,24.28642582597375,0,41340
1,33,1.6285417667437414,22.708400217633756,0,42120
1,34,1.6285417667437414,7.177088300860366,0,42900
1,35,1.6285417667437414,14.26057586070547,0,43680
1,36,1.6285417667437414,-15.9135851916336,0,44460
1,37,1.6285417667437414,18.671997040092506,0,45240
1,38,1.6285417667437414,11.623993024417386,0,46020
1,39,1.6285417667437414,5.009284541213023,0,46800
1,40,1.6285417667437414,24.149004357546033,0,47580
1,41,1.6285417667437414,7.961403761366252,0,48360
1,42,1.6285417667437414,24.258361109346193,0,49140
1,43,1.6285417667437414,18.272568804301415,0,49920
1,44,1.6285417667437414,11.989921405818693,0,50700
1,45,1.6285417667437414,-3.494717979310035,0,51480
1,46,1.6285417667437414,15.822737290721854,0,52260
1,47,1.6285417667437414,14.933613497885544,0,53040
1,48,1.6285417667437414,32.0851537328489,0,53820
1,49,1.6285417667437414,12.286743753064524,0,54600
