run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,14.341387775128203,100,100,2750
1,1,13.703709504257034,150,150,3000
1,2,13.726357752399178,200,200,3250
1,3,12.535684960745291,250,250,3500
1,4,11.827177581704587,300,300,3750
1,5,11.056236313328654,350,350,4000
1,6,10.531196709295687,400,400,4250
1,7,10.520301766172398,450,450,4500
1,8,9.464749425719715,500,500,4750
1,9,9.351745739091609,550,550,5000
1,10,8.816310060953349,600,600,5250
1,11,7.913620333520029,650,650,5500
1,12,8.350411804514318,700,700,5750
1,13,7.172752484509734,750,750,6000
1,14,6.3572778382714805,800,800,6250
1,15,5.633951826100438,850,850,6500
1,16,5.734205270738911,900,900,6750
1,17,5.08424141143743,950,950,7000
1,18,4.789172538762191,1000,1000,7250
1,19,4.541900885041276,1050,1050,7500
1,20,3.743762258532636,1100,1100,7750
1,21,3.1817970959369983,1150,1150,8000
1,22,2.9315108147715687,1200,1200,8250
1,23,2.748047360067599,1250,1250,8500
1,24,2.8043792084101202,1300,1300,8750
1,25,2.575493633404452,1350,1350,9000
1,26,2.4257516039314204,1400,1400,9250
1,27,2.0381966642032054,1450,1450,9500
1,28,2.024281370929451,1500,1500,9750
1,29,1.882170312180643,1550,1550,10000
1,30,1.4514071472143553,1600,1600,10250
1,31,1.4823903432893433,1650,1650,10500
1,32,1.3684324667833443,1700,1700,10750
1,33,1.1255621523562336,1750,1750,11000
1,34,0.8595818130265822,1800,1800,11250
1,35,0.6188716576879861,1850,1850,11500
1,36,0.4328302277087048,1900,1900,11750
1,37,0.3598939942787492,1950,1950,12000
1,38,0.30719890792017024,2000,2000,12250
1,39,0.3383725757801939,2050,2050,12500
1,40,0.27253132604104713,2100,2100,12750
1,41,0.20013828253805205,2150,2150,13000
1,42,0.15355110168074879,2200,2200,13250
1,43,0.08729625754587032,2250,2250,13500
1,44,0.10159608950199132,2300,2300,13750
1,45,0.0461772607415572,2350,2350,14000
1,46,0.03231566173614707,2400,2400,14250
1,47,0.02292602531751511,2450,2450,14500
1,48,0.018960597824938367,2500,2500,14750
1,49,0.002984072501578745,2550,2550,15000
