run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,18.845660501074597,61.00697528980238,0,16380
1,1,18.845660501074597,97.4860361053208,0,17160
1,2,18.845660501074597,82.02727816471729,0,17940
1,3,18.845660501074597,82.79410795322325,0,18720
1,4,18.845660501074597,91.91926195815246,0,19500
1,5,18.845660501074597,90.72369949399328,0,20280
1,6,18.845660501074597,85.82854785717305,0,21060
1,7,18.845660501074597,85.77487050184601,0,21840
1,8,18.845660501074597,89.5518778374068,0,22620
1,9,18.845660501074597,84.5283008275003,0,23400
1,10,18.845660501074597,86.47429416201241,0,24180
1,11,18.845660501074597,84.61347856664733,0,24960
1,12,18.845660501074597,78.78818387050694,0,25740
1,13,18.845660501074597,83.02642475895951,0,26520
1,14,18.845660501074597,72.78122965908659,0,27300
1,15,18.845660501074597,74.42458357714396,0,28080
1,16,18.845660501074597,75.46038757301349,0,28860
1,17,18.845660501074597,81.8552119950305,0,29640
1,18,18.845660501074597,64.464960688868,0,30420
1,19,18.845660501074597,67.89085501456994,0,31200
1,20,18.845660501074597,67.40918350273024,0,31980
1,21,18.845660501074597,67.54670362892534,0,32760
1,22,18.845660501074597,57.27632970144887,0,33540
1,23,18.845660501074597,54.24994678529642,0,34320
1,24,18.845660501074597,53.73053166222125,0,35100
1,25,18.845660501074597,53.84798779079545,0,35880
1,26,18.845660501074597,45.00016268383083,0,36660
1,27,18.845660501074597,62.9923302696005,0,37440
1,28,18.845660501074597,45.166893597905016,0,38220
1,29,18.845660501074597,50.25400743351116,0,39000
1,30,18.845660501074597,49.00668112323546,0,39780
1,31,18.845660501074597,47.27632334738527,0,40560
1,32,18.845660501074597,40.9677090950669,0,41340
1,33,18.845660501074597,40.287922131525924,0,42120
1,34,18.845660501074597,30.248363002779115,0,42900
1,35,18.845660501074597,30.190969919556114,0,43680
1,36,18.845660501074597,32.198163957593394,0,44460
1,37,18.845660501074597,30.88830144664615,0,45240
1,38,18.737177744471254,41.36353943379203,0,46020
1,39,18.737177744471254,31.97304439509157,0,46800
1,40,17.32613331816226,27.82812452905927,0,47580
1,41,17.32613331816226,30.168215660361675,0,48360
1,42,17.32613331816226,23.939788110482272,0,49140
1,43,17.32613331816226,25.871566596555144,0,49920
1,44,17.32613331816226,19.756485183897272,0,50700
1,45,17.32613331816226,16.19401586929183,0,51480
1,46,17.32613331816226,20.885918570145158,0,52260
1,47,17.32613331816226,18.730940097988306,0,53040
1,48,17.32613331816226,18.48977924438554,0,53820
1,49,17.32613331816226,17.71265148403499,0,54600
