run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-126.39249972262382,100,100,2750
1,1,-74.58418947869026,150,150,3000
1,2,-98.63697469115834,200,200,3250
1,3,-124.39032575713738,250,250,3500
1,4,-127.04515191587066,300,300,3750
1,5,-75.8533521387831,350,350,4000
1,6,-122.5077908714286,400,400,4250
1,7,-76.16307358750515,450,450,4500
1,8,-6.873728262046896,500,500,4750
1,9,-76.44108460631477,550,550,5000
1,10,-7.811909045184949,600,600,5250
1,11,-76.61150451271206,650,650,5500
1,12,-8.75955541695197,700,700,5750
1,13,-75.92276054122948,750,750,6000
1,14,-88.11674912409478,800,800,6250
1,15,-76.41610357846459,850,850,6500
1,16,-5.707062861067367,900,900,6750
1,17,-76.88625888092254,950,950,7000
1,18,-6.6221671695272555,1000,1000,7250
1,19,-78.03999389919814,1050,1050,7500
1,20,-5.730425619024956,1100,1100,7750
1,21,-76.19278020543526,1150,1150,8000
1,22,-6.6645194300101664,1200,1200,8250
1,23,-76.88884627732384,1250,1250,8500
1,24,-5.727890691753139,1300,1300,8750
1,25,-77.17380299655768,1350,1350,9000
1,26,-5.733930535221617,1400,1400,9250
1,27,-76.50960455683182,1450,1450,9500
1,28,-5.735980545443866,1500,1500,9750
1,29,-76.35754961307228,1550,1550,10000
1,30,-5.7353558127950315,1600,1600,10250
1,31,-76.11080138356245,1650,1650,10500
1,32,-5.733577130842068,1700,1700,10750
1,33,-77.67513193463293,1750,1750,11000
1,34,-5.738334528925819,1800,1800,11250
1,35,-77.62280249521518,1850,1850,11500
1,36,-5.723405241330486,1900,1900,11750
1,37,-78.84231696194482,1950,1950,12000
1,38,-5.735592496008376,2000,2000,12250
1,39,-76.9721789442465,2050,2050,12500
1,40,-5.735407472143475,2100,2100,12750
1,41,-77.1183321291751,2150,2150,13000
1,42,-5.732185112464759,2200,2200,13250
1,43,-79.52833726891069,2250,2250,13500
1,44,-5.731268458570693,2300,2300,13750
1,45,-78.65315986092173,2350,2350,14000
1,46,-5.7118351823399856,2400,2400,14250
1,47,-77.66352765919362,2450,2450,14500
1,48,-6.656838994419591,2500,2500,14750
1,49,-76.3024569335847,2550,2550,15000
