run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-0.055943578796700644,100,100,78000
1,1,-0.09438588420945415,150,150,117000
1,2,-0.09438588420945415,200,200,156000
1,3,-0.35728418219020985,250,250,195000
1,4,-0.35728418219020985,300,300,234000
1,5,-1.5538637852980286,350,350,273000
1,6,-1.5538637852980286,400,400,312000
1,7,-1.8456240223975684,450,450,351000
1,8,-2.145512399678345,500,500,390000
1,9,-2.145512399678345,550,550,429000
1,10,-2.145512399678345,600,600,468000
1,11,-2.145512399678345,650,650,507000
1,12,-3.4877207041805725,700,700,546000
1,13,-3.4877207041805725,750,750,585000
1,14,-3.4877207041805725,800,800,624000
1,15,-3.4877207041805725,850,850,663000
1,16,-3.4877207041805725,900,900,702000
1,17,-3.4877207041805725,950,950,741000
1,18,-3.4877207041805725,1000,1000,780000
1,19,-3.4877207041805725,1050,1050,819000
1,20,-3.4877207041805725,1100,1100,858000
1,21,-3.4877207041805725,1150,1150,897000
1,22,-3.4877207041805725,1200,1200,936000
1,23,-3.4877207041805725,1250,1250,975000
1,24,-3.4877207041805725,1300,1300,1014000
1,25,-3.4877207041805725,1350,1350,1053000
1,26,-3.4877207041805725,1400,1400,1092000
1,27,-4.079797467758684,1450,1450,1131000
1,28,-4.079797467758684,1500,1500,1170000
1,29,-4.079797467758684,1550,1550,1209000
1,30,-4.079797467758684,1600,1600,1248000
1,31,-4.079797467758684,1650,1650,1287000
1,32,-4.079797467758684,1700,1700,1326000
1,33,-4.079797467758684,1750,1750,1365000
1,34,-4.079797467758684,1800,1800,1404000
1,35,-4.079797467758684,1850,1850,1443000
1,36,-4.079797467758684,1900,1900,1482000
1,37,-4.079797467758684,1950,1950,1521000
1,38,-4.079797467758684,2000,2000,1560000
1,39,-4.079797467758684,2050,2050,1599000
1,40,-4.079797467758684,2100,2100,1638000
1,41,-4.079797467758684,2150,2150,1677000
1,42,-4.079797467758684,2200,2200,1716000
1,43,-4.079797467758684,2250,2250,1755000
1,44,-4.079797467758684,2300,2300,1794000
1,45,-4.741994939775724,2350,2350,1833000
1,46,-4.741994939775724,2400,2400,1872000
1,47,-4.741994939775724,2450,2450,1911000
1,48,-4.741994939775724,2500,2500,1950000
1,49,-4.741994939775724,2550,2550,1989000
