run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-121.6434237662438,100,100,2750
1,1,-110.01116348094243,150,150,3000
1,2,-82.27243402016099,200,200,3250
1,3,-5.445936616905916,250,250,3500
1,4,-122.45413245356983,300,300,3750
1,5,-6.232703826181352,350,350,4000
1,6,-78.96565867708486,400,400,4250
1,7,-110.05196326291882,450,450,4500
1,8,-79.24033680568809,500,500,4750
1,9,-5.58427978992637,550,550,5000
1,10,-76.11348746104052,600,600,5250
1,11,-5.679108629607203,650,650,5500
1,12,-76.21553035532007,700,700,5750
1,13,-5.728750478567054,750,750,6000
1,14,-75.43978157072219,800,800,6250
1,15,-9.506695033738392,850,850,6500
1,16,-76.36648309477933,900,900,6750
1,17,-76.10501926144457,950,950,7000
1,18,-76.64320854866833,1000,1000,7250
1,19,-5.737971793594401,1050,1050,7500
1,20,-76.04118855069065,1100,1100,7750
1,21,-5.729503675297085,1150,1150,8000
1,22,-78.4720012783828,1200,1200,8250
1,23,-5.736137521425739,1250,1250,8500
1,24,-77.1145320452903,1300,1300,8750
1,25,-5.731008564737287,1350,1350,9000
1,26,-78.06068048567019,1400,1400,9250
1,27,-6.646893648060345,1450,1450,9500
1,28,-78.56785195289709,1500,1500,9750
1,29,-7.232513913313532,1550,1550,10000
1,30,-77.58520892880718,1600,1600,10250
1,31,-8.206283814817304,1650,1650,10500
1,32,-77.2929052472443,1700,1700,10750
1,33,-6.554483690583856,1750,1750,11000
1,34,-75.70980598583336,1800,1800,11250
1,35,-5.735052408887054,1850,1850,11500
1,36,-75.90546070894239,1900,1900,11750
1,37,-5.7376030548527055,1950,1950,12000
1,38,-75.52763599133235,2000,2000,12250
1,39,-5.737607687288907,2050,2050,12500
1,40,-79.00019918101735,2100,2100,12750
1,41,-5.735134914331418,2150,2150,13000
1,42,-76.0494365634152,2200,2200,13250
1,43,-5.734222163132994,2250,2250,13500
1,44,-77.73112309673934,2300,2300,13750
1,45,-5.732084973475256,2350,2350,14000
1,46,-74.96204343592385,2400,2400,14250
1,47,-5.733128448523786,2450,2450,14500
1,48,-79.15958579597864,2500,2500,14750
1,49,-6.756018747508026,2550,2550,15000
