run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,1.275421312107646,100,100,66300
1,1,4.986086013842083,200,200,66300
1,2,13.441517994769272,300,300,66300
1,3,2.8630017452431584,400,400,66300
1,4,13.525537327114456,500,500,66300
1,5,13.525537327114456,600,600,67600
1,6,13.525537327114456,700,700,67600
1,7,13.525537327114456,800,800,67600
1,8,13.525537327114456,900,900,67600
1,9,13.525537327114456,1000,1000,67600
1,10,13.525537327114456,1100,1100,68900
1,11,13.525537327114456,1200,1200,68900
1,12,13.525537327114456,1300,1300,68900
1,13,13.525537327114456,1400,1400,68900
1,14,13.327780358846864,1500,1500,68900
1,15,13.327780358846864,1600,1600,70200
1,16,13.327780358846864,1700,1700,70200
1,17,12.281379497758918,1800,1800,70200
1,18,12.713676963823737,1900,1900,70200
1,19,12.122470756580077,2000,2000,70200
1,20,12.122470756580077,2100,2100,71500
1,21,12.122470756580077,2200,2200,71500
1,22,11.260135810533669,2300,2300,71500
1,23,10.48174180150593,2400,2400,71500
1,24,9.412891835744285,2500,2500,71500
1,25,5.845481849637785,2600,2600,72800
1,26,5.428175700198354,2700,2700,72800
1,27,5.330960595084612,2800,2800,72800
1,28,5.540835478585136,2900,2900,72800
1,29,5.345564961269034,3000,3000,72800
1,30,3.0958796178333587,3100,3100,74100
1,31,2.5224195356063976,3200,3200,74100
1,32,2.496141906494465,3300,3300,74100
1,33,2.7114481328518925,3400,3400,74100
1,34,2.1976008690667728,3500,3500,74100
1,35,1.684814935596003,3600,3600,75400
1,36,1.765705043949585,3700,3700,75400
1,37,1.6017572065762764,3800,3800,75400
1,38,1.5553154203125483,3900,3900,75400
1,39,1.4348083539229992,4000,4000,75400
1,40,0.9618981642817995,4100,4100,76700
1,41,1.0000836945447238,4200,4200,76700
1,42,0.8568943751902784,4300,4300,76700
1,43,0.7635554235202426,4400,4400,76700
1,44,0.7588213810103052,4500,4500,76700
1,45,0.5131824830604876,4600,4600,78000
1,46,0.44207030106138373,4700,4700,78000
1,47,0.43842009612407146,4800,4800,78000
1,48,0.37898968489713847,4900,4900,78000
1,49,0.3130662181313632,5000,5000,78000
