run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-11.390022874895312,100,100,2750
1,1,-11.365444472548855,150,150,3000
1,2,-11.534832391273273,200,200,3250
1,3,-11.612762347716547,250,250,3500
1,4,-11.608473135113417,300,300,3750
1,5,-11.61544839176147,350,350,4000
1,6,-11.627594936572201,400,400,4250
1,7,-11.633267583215586,450,450,4500
1,8,-11.601217482793487,500,500,4750
1,9,-11.591243392101669,550,550,5000
1,10,-11.582687410509632,600,600,5250
1,11,-11.572913040059703,650,650,5500
1,12,-11.568181921860832,700,700,5750
1,13,-11.567510974539353,750,750,6000
1,14,-11.574322622725083,800,800,6250
1,15,-11.564181035306687,850,850,6500
1,16,-11.565481861527596,900,900,6750
1,17,-11.571537153090809,950,950,7000
1,18,-11.565976859306769,1000,1000,7250
1,19,-11.565986571320973,1050,1050,7500
1,20,-11.563627672787124,1100,1100,7750
1,21,-11.562292607568288,1150,1150,8000
1,22,-11.563827824171847,1200,1200,8250
1,23,-11.566083387780097,1250,1250,8500
1,24,-11.561795810143975,1300,1300,8750
1,25,-11.56506775977349,1350,1350,9000
1,26,-11.566301924759005,1400,1400,9250
1,27,-11.564118561619516,1450,1450,9500
1,28,-11.563738897010158,1500,1500,9750
1,29,-11.563642738547047,1550,1550,10000
1,30,-11.563203600889445,1600,1600,10250
1,31,-11.566317639470373,1650,1650,10500
1,32,-11.563636207029864,1700,1700,10750
1,33,-11.57202298825611,1750,1750,11000
1,34,-11.564740728545242,1800,1800,11250
1,35,-11.565043552422313,1850,1850,11500
1,36,-11.56404019005548,1900,1900,11750
1,37,-11.563525912257605,1950,1950,12000
1,38,-11.564194633697735,2000,2000,12250
1,39,-11.56421378896033,2050,2050,12500
1,40,-11.565112247738124,2100,2100,12750
1,41,-11.564287159389183,2150,2150,13000
1,42,-11.564094544523487,2200,2200,13250
1,43,-11.56389721839737,2250,2250,13500
1,44,-11.561763953371454,2300,2300,13750
1,45,-11.56352522905399,2350,2350,14000
1,46,-11.565806256677083,2400,2400,14250
1,47,-11.564772963097816,2450,2450,14500
1,48,-11.569713223422623,2500,2500,14750
1,49,-11.56447760939189,2550,2550,15000
