run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,3.950106198209127,308.494004451453,51,13230
1,1,3.950106198209127,59.17026412085134,103,13860
1,2,3.950106198209127,52.701944854235926,156,14490
1,3,3.950106198209127,20.439182247489992,210,15120
1,4,3.950106198209127,13.87165134313507,265,15750
1,5,3.700645395884757,9.516780693559431,321,16380
1,6,1.629533899138681,5.722976524748896,378,17010
1,7,1.2192226062585618,23.691320345221165,436,17640
1,8,0.046620700801553804,385.5312111956555,495,18270
1,9,0.046620700801553804,1.9797430135094323,555,18900
1,10,0.046620700801553804,2.2104124460983856,616,19530
1,11,0.046620700801553804,1.567051841995211,678,20160
1,12,0.046620700801553804,0.8719744128469528,741,20790
1,13,0.0179134279492406,1.7371089899916405,805,21420
1,14,0.0179134279492406,1.099437632588978,870,22050
1,15,0.0179134279492406,0.869684227519042,936,22680
1,16,0.0179134279492406,0.7496383270772605,1003,23310
1,17,0.0179134279492406,0.28813500786936386,1071,23940
1,18,0.0179134279492406,0.13685753983612742,1140,24570
1,19,0.006987096340504987,0.06553527594248285,1210,25200
1,20,0.006987096340504987,0.04318244199673276,1281,25830
1,21,0.006987096340504987,0.058812616514051334,1353,26460
1,22,0.006987096340504987,0.007557769501198254,1426,27090
1,23,0.006987096340504987,0.05232049353991122,1500,27720
1,24,0.006987096340504987,0.009457598129979528,1575,28350
1,25,0.006987096340504987,0.005924952525278938,1651,28980
1,26,0.006987096340504987,0.005336340558383263,1728,29610
1,27,0.006987096340504987,0.0027023577483106164,1806,30240
1,28,0.006987096340504987,0.002463138760448676,1885,30870
1,29,0.006987096340504987,0.0030651826053990816,1965,31500
1,30,0.006987096340504987,0.001858788529954909,2046,32130
1,31,0.0023725652750066135,0.0005956815536434915,2128,32760
1,32,0.0023725652750066135,0.00034593484939364174,2211,33390
1,33,0.0006514020027992692,0.0003217751590993186,2295,34020
1,34,0.0006514020027992692,0.0005065871539078769,2380,34650
1,35,0.0006514020027992692,0.00041709145036680735,2466,35280
1,36,0.0006514020027992692,0.00030292997025614557,2553,35910
1,37,0.0006514020027992692,0.00038836291997846955,2641,36540
1,38,0.0006514020027992692,0.016141457871374165,2730,37170
1,39,0.0006514020027992692,0.002628395504246197,2820,37800
1,40,0.0006514020027992692,0.008925667794681662,2911,38430
1,41,0.0006514020027992692,0.00051957122474764,3003,39060
1,42,0.0006514020027992692,0.012093414642775321,3096,39690
1,43,0.0006514020027992692,0.0036545163348778503,3190,40320
1,44,0.0006514020027992692,0.00037276774851093133,3285,40950
1,45,0.0006514020027992692,0.0032048828169353874,3381,41580
1,46,0.0006514020027992692,0.0017264013798016836,3478,42210
1,47,0.0006514020027992692,0.0021273001544419878,3576,42840
1,48,0.0006514020027992692,0.00038160393409844123,3675,43470
1,49,0.0006514020027992692,0.0010142615566013148,3775,44100
