run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-1595024.812855772,100,100,2750
1,1,-1596675.699040942,150,150,3000
1,2,-1587076.818687859,200,200,3250
1,3,-1594762.4773868914,250,250,3500
1,4,-1570108.1619863648,300,300,3750
1,5,-1589436.1094404599,350,350,4000
1,6,-1570022.960871952,400,400,4250
1,7,-1589435.8431572043,450,450,4500
1,8,-1569811.503875015,500,500,4750
1,9,-1589435.0166454907,550,550,5000
1,10,-1568556.9425674588,600,600,5250
1,11,-1589060.9843608034,650,650,5500
1,12,-1568784.0363871972,700,700,5750
1,13,-1588976.8946454907,750,750,6000
1,14,-1568173.0868586104,800,800,6250
1,15,-1589280.4354210005,850,850,6500
1,16,-1568243.0677546544,900,900,6750
1,17,-1589431.334457649,950,950,7000
1,18,-1566328.9911840537,1000,1000,7250
1,19,-1589432.5064681359,1050,1050,7500
1,20,-1566177.1863737507,1100,1100,7750
1,21,-1589020.2445575208,1150,1150,8000
1,22,-1566792.5643901573,1200,1200,8250
1,23,-1588756.8862574724,1250,1250,8500
1,24,-1566610.8769580736,1300,1300,8750
1,25,-1588755.9770275555,1350,1350,9000
1,26,-1566471.807498213,1400,1400,9250
1,27,-1588962.9039257907,1450,1450,9500
1,28,-1566566.853602671,1500,1500,9750
1,29,-1589089.5791609075,1550,1550,10000
1,30,-1566645.6555542361,1600,1600,10250
1,31,-1589396.5773500374,1650,1650,10500
1,32,-1566752.1476331868,1700,1700,10750
1,33,-1589317.9537903015,1750,1750,11000
1,34,-1566408.5592233154,1800,1800,11250
1,35,-1589224.9452942016,1850,1850,11500
1,36,-1566551.44742067,1900,1900,11750
1,37,-1588884.533149816,1950,1950,12000
1,38,-1566438.9890831807,2000,2000,12250
1,39,-1589836.3223559,2050,2050,12500
1,40,-1566390.573722294,2100,2100,12750
1,41,-1588896.8880719007,2150,2150,13000
1,42,-1566380.0509002535,2200,2200,13250
1,43,-1588996.2005762025,2250,2250,13500
1,44,-1566462.6473649624,2300,2300,13750
1,45,-1589026.9748427332,2350,2350,14000
1,46,-1566665.969948309,2400,2400,14250
1,47,-1589640.7336829803,2450,2450,14500
1,48,-1566850.65622911,2500,2500,14750
1,49,-1588793.0790252401,2550,2550,15000
