run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,18.845660501074597,52.175572950150425,0,16380
1,1,18.845660501074597,76.22048060179839,0,17160
1,2,18.845660501074597,75.66065710719208,0,17940
1,3,18.845660501074597,73.99337903737474,0,18720
1,4,18.845660501074597,72.4585328236769,0,19500
1,5,14.708180963753135,82.15527028056314,0,20280
1,6,14.708180963753135,78.61673451396696,0,21060
1,7,14.708180963753135,74.43093050191602,0,21840
1,8,14.708180963753135,73.6501149395437,0,22620
1,9,14.708180963753135,76.81523498916567,0,23400
1,10,14.708180963753135,69.86601326793226,0,24180
1,11,14.708180963753135,72.09455201121064,0,24960
1,12,14.708180963753135,83.65651489232897,0,25740
1,13,14.708180963753135,77.68199895790778,0,26520
1,14,14.708180963753135,66.86743237067962,0,27300
1,15,14.708180963753135,69.23617389248085,0,28080
1,16,14.708180963753135,75.89453932127859,0,28860
1,17,14.708180963753135,66.45386347185863,0,29640
1,18,14.708180963753135,68.6787817230381,0,30420
1,19,14.708180963753135,66.30261033340048,0,31200
1,20,14.708180963753135,70.73059179047533,0,31980
1,21,14.708180963753135,64.33416993908972,0,32760
1,22,14.708180963753135,62.862259998347206,0,33540
1,23,14.708180963753135,57.35762205673829,0,34320
1,24,14.708180963753135,53.20904622905666,0,35100
1,25,14.708180963753135,51.90996323059035,0,35880
1,26,14.708180963753135,64.2157234997385,0,36660
1,27,14.708180963753135,54.47188595881761,0,37440
1,28,14.708180963753135,53.202704507136666,0,38220
1,29,14.708180963753135,57.11899041950896,0,39000
1,30,14.708180963753135,54.2462465797558,0,39780
1,31,14.708180963753135,45.99562581004734,0,40560
1,32,14.708180963753135,50.89105795138825,0,41340
1,33,14.708180963753135,44.706202672068365,0,42120
1,34,14.708180963753135,43.30954827776575,0,42900
1,35,14.708180963753135,44.736215475940405,0,43680
1,36,14.708180963753135,43.15664000889586,0,44460
1,37,14.708180963753135,38.34994713406347,0,45240
1,38,14.708180963753135,44.71769458943728,0,46020
1,39,14.708180963753135,46.44703841827482,0,46800
1,40,14.708180963753135,37.11640045297269,0,47580
1,41,14.708180963753135,34.80668763369898,0,48360
1,42,14.708180963753135,33.595522216578935,0,49140
1,43,14.708180963753135,30.774064200356808,0,49920
1,44,14.708180963753135,32.2343123039062,0,50700
1,45,14.708180963753135,32.85155974730334,0,51480
1,46,14.708180963753135,36.26875252886717,0,52260
1,47,14.708180963753135,33.415825777824416,0,53040
1,48,14.708180963753135,30.287310277714038,0,53820
1,49,14.708180963753135,28.42621515736832,0,54600
