run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-15.243992047324843,-3085.566547259928,0,16380
1,1,-15.243992047324843,-2790.4949751343347,0,17160
1,2,-15.243992047324843,-1063.319391672522,0,17940
1,3,-15.243992047324843,-468.7596442937868,0,18720
1,4,-15.243992047324843,-487.97916604498516,0,19500
1,5,-15.243992047324843,-1238.7337696746156,0,20280
1,6,-15.243992047324843,-625.4145841675253,0,21060
1,7,-15.243992047324843,-575.5694941716098,0,21840
1,8,-15.243992047324843,-1124.3105233503481,0,22620
1,9,-15.243992047324843,-905.4556498752755,0,23400
1,10,-15.243992047324843,-1017.4910722959232,0,24180
1,11,-15.243992047324843,-859.0410140026668,0,24960
1,12,-15.243992047324843,-1087.001285855115,0,25740
1,13,-15.243992047324843,-946.8259337010339,0,26520
1,14,-15.243992047324843,-620.7717475146553,0,27300
1,15,-15.243992047324843,-606.151276551556,0,28080
1,16,-15.243992047324843,-820.1768390901358,0,28860
1,17,-15.243992047324843,-858.6331987388492,0,29640
1,18,-15.243992047324843,-512.8331495918505,0,30420
1,19,-15.243992047324843,-637.1400493253284,0,31200
1,20,-15.243992047324843,-635.1210268244672,0,31980
1,21,-15.243992047324843,-428.4925080419429,0,32760
1,22,-15.243992047324843,-546.0542008031391,0,33540
1,23,-15.243992047324843,-565.4495563923455,0,34320
1,24,-15.243992047324843,-505.8628442743785,0,35100
1,25,-15.243992047324843,-431.4404553475256,0,35880
1,26,-15.243992047324843,-439.8631447476777,0,36660
1,27,-15.243992047324843,-405.0862944130131,0,37440
1,28,-15.243992047324843,-382.8452345074989,0,38220
1,29,-15.243992047324843,-388.00825822442744,0,39000
1,30,-15.243992047324843,-402.9984369202017,0,39780
1,31,-15.243992047324843,-369.1186831578042,0,40560
1,32,-15.243992047324843,-414.5266148677253,0,41340
1,33,-15.243992047324843,-419.56151258525193,0,42120
1,34,-15.243992047324843,-204.34500539618367,0,42900
1,35,-15.243992047324843,-426.37896733017647,0,43680
1,36,-15.243992047324843,-193.28832257988455,0,44460
1,37,-15.243992047324843,-284.4870195189607,0,45240
1,38,-15.243992047324843,-381.1081709465148,0,46020
1,39,-15.243992047324843,-430.21085802055876,0,46800
1,40,-15.243992047324843,-379.7326225360059,0,47580
1,41,-15.243992047324843,-478.64393601456453,0,48360
1,42,-15.243992047324843,-188.5469160230996,0,49140
1,43,-15.243992047324843,-489.509429011294,0,49920
1,44,-15.243992047324843,-468.4875975058278,0,50700
1,45,-15.243992047324843,-290.73308615122636,0,51480
1,46,-15.243992047324843,-624.4297936572227,0,52260
1,47,-15.243992047324843,-502.94149441990464,0,53040
1,48,-15.243992047324843,-267.88285512979405,0,53820
1,49,-15.243992047324843,-325.2185433232469,0,54600
