run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,0.7722445174785006,32.25348312873674,51,13230
1,1,0.5980812005026911,5.489504436461744,103,13860
1,2,0.5980812005026911,0.8715208371149171,156,14490
1,3,0.5980812005026911,0.6153172352063103,210,15120
1,4,0.5980812005026911,0.3154636717287333,265,15750
1,5,0.04411463337372741,0.13187365746837396,321,16380
1,6,0.04411463337372741,0.524819210453884,378,17010
1,7,0.04411463337372741,0.3858590427721156,436,17640
1,8,0.04411463337372741,2.703909514903952,495,18270
1,9,0.04411463337372741,1.2726801606211138,555,18900
1,10,0.04411463337372741,1.3274584913721228,616,19530
1,11,0.04411463337372741,1.8184634122105847,678,20160
1,12,0.04411463337372741,nan,741,20790
1,13,0.04411463337372741,0.7084439739633923,805,21420
1,14,0.04411463337372741,0.22012688484042478,870,22050
1,15,0.04411463337372741,1.3086046771517226,936,22680
1,16,0.04411463337372741,3.214475845892294,1003,23310
1,17,0.04411463337372741,0.3641462938701111,1071,23940
1,18,0.04411463337372741,1.8919554545115669,1140,24570
1,19,0.04411463337372741,-0.6193184265328663,1210,25200
1,20,0.04411463337372741,3.26361007577728,1281,25830
1,21,0.04411463337372741,3.3391667611336295,1353,26460
1,22,0.04411463337372741,1.229547166046475,1426,27090
1,23,0.04411463337372741,-1.5193958305709303,1500,27720
1,24,0.04411463337372741,1.9709425799326825,1575,28350
1,25,0.04411463337372741,2.121671733037078,1651,28980
1,26,0.04411463337372741,1.3523513869648573,1728,29610
1,27,0.04411463337372741,3.73800859353571,1806,30240
1,28,0.04411463337372741,-1.0864710650288965,1885,30870
1,29,0.04411463337372741,-1.026922424935672,1965,31500
1,30,0.04411463337372741,1.9479989758003147,2046,32130
1,31,0.04411463337372741,-0.3140256245866675,2128,32760
1,32,0.04411463337372741,3.3945032113432205,2211,33390
1,33,0.04411463337372741,3.7508683471157016,2295,34020
1,34,0.04411463337372741,1.1693535439698115,2380,34650
1,35,0.04411463337372741,6.421576225372304,2466,35280
1,36,0.04411463337372741,2.378236141312132,2553,35910
1,37,0.04411463337372741,5.035990108743259,2641,36540
1,38,0.04411463337372741,5.252626162767934,2730,37170
1,39,0.04411463337372741,9.438907705125368,2820,37800
1,40,0.04411463337372741,6.876030742853648,2911,38430
1,41,0.04411463337372741,6.0343924871867305,3003,39060
1,42,0.04411463337372741,2.737252990083802,3096,39690
1,43,0.04411463337372741,7.584850359261956,3190,40320
1,44,0.04411463337372741,3.278767488805597,3285,40950
1,45,0.04411463337372741,3.289033962760542,3381,41580
1,46,0.04411463337372741,1.4344067705523436,3478,42210
1,47,0.04411463337372741,2.3561365335081503,3576,42840
1,48,0.04411463337372741,1.6372510799728133,3675,43470
1,49,0.04411463337372741,10.194436522672726,3775,44100
