run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-14.90056676017312,100,100,66300
1,1,-87.81829821290302,200,200,66300
1,2,-118.8378682246902,300,300,66300
1,3,-124.95871918891206,400,400,66300
1,4,-137.96149365990064,500,500,66300
1,5,-137.96149365990064,600,600,67600
1,6,-137.96149365990064,700,700,67600
1,7,-137.96149365990064,800,800,67600
1,8,-137.96149365990064,900,900,67600
1,9,-137.96149365990064,1000,1000,67600
1,10,-137.96149365990064,1100,1100,68900
1,11,-137.96149365990064,1200,1200,68900
1,12,-137.96149365990064,1300,1300,68900
1,13,-137.96149365990064,1400,1400,68900
1,14,-137.96149365990064,1500,1500,68900
1,15,-137.96149365990064,1600,1600,70200
1,16,-137.96149365990064,1700,1700,70200
1,17,-137.96149365990064,1800,1800,70200
1,18,-137.96149365990064,1900,1900,70200
1,19,-137.96149365990064,2000,2000,70200
1,20,-137.96149365990064,2100,2100,71500
1,21,-137.96149365990064,2200,2200,71500
1,22,-137.96149365990064,2300,2300,71500
1,23,-137.96149365990064,2400,2400,71500
1,24,-137.96149365990064,2500,2500,71500
1,25,-137.96149365990064,2600,2600,72800
1,26,-137.96149365990064,2700,2700,72800
1,27,-137.96149365990064,2800,2800,72800
1,28,-137.96149365990064,2900,2900,72800
1,29,-137.96149365990064,3000,3000,72800
1,30,-137.96149365990064,3100,3100,74100
1,31,-137.96149365990064,3200,3200,74100
1,32,-137.96149365990064,3300,3300,74100
1,33,-137.96149365990064,3400,3400,74100
1,34,-137.96149365990064,3500,3500,74100
1,35,-137.96149365990064,3600,3600,75400
1,36,-137.96149365990064,3700,3700,75400
1,37,-137.96149365990064,3800,3800,75400
1,38,-137.96149365990064,3900,3900,75400
1,39,-137.96149365990064,4000,4000,75400
1,40,-137.96149365990064,4100,4100,76700
1,41,-137.96149365990064,4200,4200,76700
1,42,-137.96149365990064,4300,4300,76700
1,43,-137.96149365990064,4400,4400,76700
1,44,-137.96149365990064,4500,4500,76700
1,45,-137.96149365990064,4600,4600,78000
1,46,-137.96149365990064,4700,4700,78000
1,47,-137.96149365990064,4800,4800,78000
1,48,-137.96149365990064,4900,4900,78000
1,49,-137.96149365990064,5000,5000,78000
