run_id,generation,best_fitness,avg_fitness,cumulative_ul_nfe,cumulative_ll_nfe
1,0,-11.191566150921389,100,100,66300
1,1,-532.0613125376013,200,200,66300
1,2,-532.0613125376013,300,300,66300
1,3,-532.0613125376013,400,400,66300
1,4,-532.0613125376013,500,500,66300
1,5,-532.0613125376013,600,600,67600
1,6,-532.0613125376013,700,700,67600
1,7,-532.0613125376013,800,800,67600
1,8,-532.0613125376013,900,900,67600
1,9,-532.0613125376013,1000,1000,67600
1,10,-532.0613125376013,1100,1100,68900
1,11,-532.0613125376013,1200,1200,68900
1,12,-532.0613125376013,1300,1300,68900
1,13,-532.0613125376013,1400,1400,68900
1,14,-532.0613125376013,1500,1500,68900
1,15,-532.0613125376013,1600,1600,70200
1,16,-532.0613125376013,1700,1700,70200
1,17,-532.0613125376013,1800,1800,70200
1,18,-532.0613125376013,1900,1900,70200
1,19,-532.0613125376013,2000,2000,70200
1,20,-532.0613125376013,2100,2100,71500
1,21,-532.0613125376013,2200,2200,71500
1,22,-532.0613125376013,2300,2300,71500
1,23,-532.0613125376013,2400,2400,71500
1,24,-532.0613125376013,2500,2500,71500
1,25,-532.0613125376013,2600,2600,72800
1,26,-532.0613125376013,2700,2700,72800
1,27,-532.0613125376013,2800,2800,72800
1,28,-532.0613125376013,2900,2900,72800
1,29,-532.0613125376013,3000,3000,72800
1,30,-532.0613125376013,3100,3100,74100
1,31,-532.0613125376013,3200,3200,74100
1,32,-532.0613125376013,3300,3300,74100
1,33,-532.0613125376013,3400,3400,74100
1,34,-532.0613125376013,3500,3500,74100
1,35,-532.0613125376013,3600,3600,75400
1,36,-532.0613125376013,3700,3700,75400
1,37,-532.0613125376013,3800,3800,75400
1,38,-532.0613125376013,3900,3900,75400
1,39,-532.0613125376013,4000,4000,75400
1,40,-532.0613125376013,4100,4100,76700
1,41,-532.0613125376013,4200,4200,76700
1,42,-532.0613125376013,4300,4300,76700
1,43,-532.0613125376013,4400,4400,76700
1,44,-532.0613125376013,4500,4500,76700
1,45,-532.0613125376013,4600,4600,78000
1,46,-532.0613125376013,4700,4700,78000
1,47,-532.0613125376013,4800,4800,78000
1,48,-532.0613125376013,4900,4900,78000
1,49,-532.0613125376013,5000,5000,78000
